,chr,start,end
1006,chr8,17190400,17203200
1007,chr8,17203200,17216000
1008,chr8,17228800,17241600
1009,chr8,17241600,17254400
1010,chr8,17254400,17267200
1011,chr8,17280000,17292800
1012,chr8,17292800,17305600
1013,chr8,17305600,17318400
1014,chr8,17318400,17331200
1015,chr8,17331200,17344000
1016,chr8,17344000,17356800
1017,chr8,17356800,17369600
1018,chr8,17369600,17382400
1019,chr8,17382400,17395200
1020,chr8,17395200,17408000
1021,chr8,17408000,17420800
1022,chr8,17420800,17433600
1023,chr8,17433600,17446400
1024,chr8,17446400,17459200
1025,chr8,17459200,17472000
1026,chr8,17472000,17484800
1027,chr8,17484800,17497600
1028,chr8,17497600,17510400
1029,chr8,17510400,17523200
1030,chr8,17523200,17536000
1031,chr8,17536000,17548800
1032,chr8,17548800,17561600
1033,chr8,17561600,17574400
1034,chr8,17574400,17587200
1035,chr8,17587200,17600000
1036,chr8,17600000,17612800
1037,chr8,17612800,17625600
1038,chr8,17625600,17638400
1039,chr8,17638400,17651200
1040,chr8,17651200,17664000
1041,chr8,17664000,17676800
1042,chr8,17676800,17689600
1043,chr8,17689600,17702400
1044,chr8,17702400,17715200
1045,chr8,17715200,17728000
1046,chr8,17728000,17740800
1047,chr8,17740800,17753600
1048,chr8,17753600,17766400
1049,chr8,17766400,17779200
1050,chr8,17779200,17792000
1051,chr8,17792000,17804800
1052,chr8,17804800,17817600
1053,chr8,17817600,17830400
1054,chr8,17830400,17843200
1055,chr8,17843200,17856000
1056,chr8,17856000,17868800
1057,chr8,17868800,17881600
1058,chr8,17881600,17894400
1059,chr8,17894400,17907200
1060,chr8,17907200,17920000
1061,chr8,17920000,17932800
1062,chr8,17932800,17945600
1063,chr8,17945600,17958400
1064,chr8,17958400,17971200
1065,chr8,17971200,17984000
1066,chr8,17984000,17996800
1067,chr8,17996800,18009600
1068,chr8,18009600,18022400
1069,chr8,18022400,18035200
1070,chr8,18035200,18048000
1071,chr8,18048000,18060800
1072,chr8,18060800,18073600
1073,chr8,18073600,18086400
1074,chr8,18086400,18099200
1075,chr8,18099200,18112000
1076,chr8,18112000,18124800
1077,chr8,18124800,18137600
1078,chr8,18137600,18150400
1079,chr8,18150400,18163200
1080,chr8,18163200,18176000
1081,chr8,18176000,18188800
1082,chr8,18188800,18201600
1083,chr8,18201600,18214400
1084,chr8,18214400,18227200
1085,chr8,18227200,18240000
1086,chr8,18240000,18252800
1087,chr8,18252800,18265600
1088,chr8,18265600,18278400
1089,chr8,18278400,18291200
1090,chr8,18291200,18304000
1091,chr8,18304000,18316800
1092,chr8,18316800,18329600
1093,chr8,18329600,18342400
1094,chr8,18342400,18355200
1095,chr8,18355200,18368000
1096,chr8,18368000,18380800
1097,chr8,18380800,18393600
1098,chr8,18393600,18406400
1099,chr8,18406400,18419200
1100,chr8,18419200,18432000
1101,chr8,18432000,18444800
1102,chr8,18444800,18457600
1103,chr8,18457600,18470400
1104,chr8,18470400,18483200
1105,chr8,18483200,18496000
1106,chr8,18496000,18508800
1107,chr8,18508800,18521600
1108,chr8,18521600,18534400
1109,chr8,18534400,18547200
1110,chr8,18547200,18560000
1111,chr8,18560000,18572800
1112,chr8,18572800,18585600
1113,chr8,18585600,18598400
1114,chr8,18598400,18611200
1115,chr8,18611200,18624000
1116,chr8,18636800,18649600
1117,chr8,18649600,18662400
1118,chr8,18662400,18675200
1119,chr8,18675200,18688000
1120,chr8,18688000,18700800
1121,chr8,18700800,18713600
1122,chr8,18713600,18726400
1123,chr8,18726400,18739200
1124,chr8,18739200,18752000
1125,chr8,18752000,18764800
1126,chr8,18764800,18777600
1127,chr8,18777600,18790400
1128,chr8,18790400,18803200
1129,chr8,18803200,18816000
1130,chr8,18816000,18828800
1131,chr8,18828800,18841600
1132,chr8,18841600,18854400
1133,chr8,18854400,18867200
1134,chr8,18867200,18880000
1135,chr8,18880000,18892800
1136,chr8,18892800,18905600
1137,chr8,18905600,18918400
1138,chr8,18918400,18931200
1139,chr8,18931200,18944000
1140,chr8,18944000,18956800
1141,chr8,18956800,18969600
1142,chr8,18969600,18982400
1143,chr8,18982400,18995200
1144,chr8,18995200,19008000
1145,chr8,19008000,19020800
1146,chr8,19020800,19033600
1147,chr8,19033600,19046400
1148,chr8,19046400,19059200
1149,chr8,19059200,19072000
1150,chr8,19072000,19084800
1151,chr8,19084800,19097600
1152,chr8,19097600,19110400
1153,chr8,19110400,19123200
1154,chr8,19123200,19136000
1155,chr8,19136000,19148800
1156,chr8,19148800,19161600
1157,chr8,19161600,19174400
1158,chr8,19174400,19187200
1159,chr8,19187200,19200000
1160,chr8,19200000,19212800
1161,chr8,19212800,19225600
1162,chr8,19225600,19238400
1163,chr8,19238400,19251200
1164,chr8,19251200,19264000
1165,chr8,19264000,19276800
1166,chr8,19276800,19289600
1167,chr8,19289600,19302400
1168,chr8,19302400,19315200
1169,chr8,19315200,19328000
1170,chr8,19328000,19340800
1171,chr8,19340800,19353600
1172,chr8,19353600,19366400
1173,chr8,19366400,19379200
1174,chr8,19379200,19392000
1175,chr8,19392000,19404800
1176,chr8,19404800,19417600
1177,chr8,19417600,19430400
1178,chr8,19430400,19443200
1179,chr8,19443200,19456000
1180,chr8,19456000,19468800
1181,chr8,19468800,19481600
1182,chr8,19481600,19494400
1183,chr8,19494400,19507200
1184,chr8,19507200,19520000
1185,chr8,19520000,19532800
1186,chr8,19532800,19545600
1187,chr8,19545600,19558400
1188,chr8,19558400,19571200
1189,chr8,19571200,19584000
1190,chr8,19584000,19596800
1191,chr8,19596800,19609600
1192,chr8,19609600,19622400
1193,chr8,19622400,19635200
1194,chr8,19635200,19648000
1195,chr8,19648000,19660800
1196,chr8,19660800,19673600
1197,chr8,19673600,19686400
1198,chr8,19686400,19699200
1199,chr8,19699200,19712000
1200,chr8,19712000,19724800
1201,chr8,19724800,19737600
1202,chr8,19737600,19750400
1203,chr8,19750400,19763200
1204,chr8,19763200,19776000
1205,chr8,19776000,19788800
1206,chr8,19788800,19801600
1207,chr8,19801600,19814400
1208,chr8,19814400,19827200
1209,chr8,19827200,19840000
1210,chr8,19840000,19852800
1211,chr8,19878400,19891200
1212,chr8,19891200,19904000
1213,chr8,19904000,19916800
1214,chr8,19916800,19929600
1215,chr8,19942400,19955200
1216,chr8,19955200,19968000
1217,chr8,19968000,19980800
1218,chr8,19980800,19993600
1219,chr8,19993600,20006400
1220,chr8,20006400,20019200
1221,chr8,20019200,20032000
1222,chr8,20032000,20044800
1223,chr8,20044800,20057600
1224,chr8,20057600,20070400
1225,chr8,20070400,20083200
1226,chr8,20083200,20096000
1227,chr8,20096000,20108800
1228,chr8,20108800,20121600
1229,chr8,20121600,20134400
1230,chr8,20134400,20147200
1231,chr8,20147200,20160000
1232,chr8,20160000,20172800
1233,chr8,20172800,20185600
1234,chr8,20185600,20198400
1235,chr8,20198400,20211200
1236,chr8,20211200,20224000
1237,chr8,20249600,20262400
1238,chr8,20262400,20275200
1239,chr8,20275200,20288000
1240,chr8,20288000,20300800
1241,chr8,20300800,20313600
1242,chr8,20313600,20326400
1243,chr8,20326400,20339200
1244,chr8,20339200,20352000
1245,chr8,20352000,20364800
1246,chr8,20364800,20377600
1247,chr8,20377600,20390400
1248,chr8,20390400,20403200
1249,chr8,20403200,20416000
1250,chr8,20428800,20441600
1251,chr8,20441600,20454400
1252,chr8,20454400,20467200
1253,chr8,20467200,20480000
1254,chr8,20480000,20492800
1255,chr8,20518400,20531200
1256,chr8,20531200,20544000
1257,chr8,20544000,20556800
1258,chr8,20556800,20569600
1259,chr8,20569600,20582400
1260,chr8,20582400,20595200
1261,chr8,20595200,20608000
1262,chr8,20608000,20620800
1263,chr8,20620800,20633600
1264,chr8,20633600,20646400
1265,chr8,20646400,20659200
1266,chr8,20659200,20672000
1267,chr8,20672000,20684800
1268,chr8,20684800,20697600
1269,chr8,20697600,20710400
1270,chr8,20710400,20723200
1271,chr8,20723200,20736000
1272,chr8,20736000,20748800
1273,chr8,20748800,20761600
1274,chr8,20761600,20774400
1275,chr8,20774400,20787200
1276,chr8,20787200,20800000
1277,chr8,20800000,20812800
1278,chr8,20812800,20825600
1279,chr8,20825600,20838400
1280,chr8,20838400,20851200
1281,chr8,20851200,20864000
1282,chr8,20876800,20889600
1283,chr8,20889600,20902400
1284,chr8,20902400,20915200
1285,chr8,20915200,20928000
1286,chr8,20928000,20940800
1287,chr8,20940800,20953600
1288,chr8,20953600,20966400
1289,chr8,20966400,20979200
1290,chr8,20992000,21004800
1291,chr8,21004800,21017600
1292,chr8,21017600,21030400
1293,chr8,21030400,21043200
1294,chr8,21043200,21056000
1295,chr8,21056000,21068800
1296,chr8,21068800,21081600
1297,chr8,21081600,21094400
1298,chr8,21094400,21107200
1299,chr8,21107200,21120000
1300,chr8,21120000,21132800
1301,chr8,21132800,21145600
1302,chr8,21145600,21158400
1303,chr8,21184000,21196800
1304,chr8,21196800,21209600
1305,chr8,21209600,21222400
1306,chr8,21222400,21235200
1307,chr8,21235200,21248000
1308,chr8,21248000,21260800
1309,chr8,21260800,21273600
1310,chr8,21273600,21286400
1311,chr8,21286400,21299200
1312,chr8,21299200,21312000
1313,chr8,21312000,21324800
1314,chr8,21324800,21337600
1315,chr8,21337600,21350400
1316,chr8,21350400,21363200
1317,chr8,21363200,21376000
1318,chr8,21376000,21388800
1319,chr8,21388800,21401600
1320,chr8,21401600,21414400
1321,chr8,21414400,21427200
1322,chr8,21427200,21440000
1323,chr8,21440000,21452800
1324,chr8,21452800,21465600
1325,chr8,21465600,21478400
1326,chr8,21478400,21491200
1327,chr8,21491200,21504000
1328,chr8,21504000,21516800
1329,chr8,21516800,21529600
1330,chr8,21529600,21542400
1331,chr8,21542400,21555200
1332,chr8,21555200,21568000
1333,chr8,21568000,21580800
1334,chr8,21580800,21593600
1335,chr8,21593600,21606400
1336,chr8,21606400,21619200
1337,chr8,21619200,21632000
1338,chr8,21632000,21644800
1339,chr8,21644800,21657600
1340,chr8,21657600,21670400
1341,chr8,21670400,21683200
1342,chr8,21683200,21696000
1343,chr8,21696000,21708800
1344,chr8,21708800,21721600
1345,chr8,21721600,21734400
1346,chr8,21734400,21747200
1347,chr8,21747200,21760000
1348,chr8,21760000,21772800
1349,chr8,21772800,21785600
1350,chr8,21785600,21798400
1351,chr8,21798400,21811200
1352,chr8,21811200,21824000
1353,chr8,21836800,21849600
1354,chr8,21849600,21862400
1355,chr8,21862400,21875200
1356,chr8,21875200,21888000
1357,chr8,21888000,21900800
1358,chr8,21900800,21913600
1359,chr8,21913600,21926400
1360,chr8,21926400,21939200
1361,chr8,21939200,21952000
1362,chr8,21952000,21964800
1363,chr8,21964800,21977600
1364,chr8,21977600,21990400
1365,chr8,21990400,22003200
1366,chr8,22003200,22016000
1367,chr8,22016000,22028800
1368,chr8,22028800,22041600
1369,chr8,22041600,22054400
1370,chr8,22054400,22067200
1371,chr8,22067200,22080000
1372,chr8,22080000,22092800
1373,chr8,22092800,22105600
1374,chr8,22105600,22118400
1375,chr8,22118400,22131200
1376,chr8,22131200,22144000
1377,chr8,22144000,22156800
1378,chr8,22156800,22169600
1379,chr8,22169600,22182400
1380,chr8,22182400,22195200
1381,chr8,22195200,22208000
1382,chr8,22208000,22220800
1383,chr8,22220800,22233600
1384,chr8,22233600,22246400
1385,chr8,22246400,22259200
1386,chr8,22259200,22272000
1387,chr8,22272000,22284800
1388,chr8,22284800,22297600
1389,chr8,22297600,22310400
1390,chr8,22310400,22323200
1391,chr8,22323200,22336000
1392,chr8,22336000,22348800
1393,chr8,22348800,22361600
1394,chr8,22361600,22374400
1395,chr8,22374400,22387200
1396,chr8,22387200,22400000
1397,chr8,22400000,22412800
1398,chr8,22412800,22425600
1399,chr8,22425600,22438400
1400,chr8,22438400,22451200
1401,chr8,22451200,22464000
1402,chr8,22464000,22476800
1403,chr8,22476800,22489600
1404,chr8,22489600,22502400
1405,chr8,22502400,22515200
1406,chr8,22515200,22528000
1407,chr8,22528000,22540800
1408,chr8,22540800,22553600
1409,chr8,22553600,22566400
1410,chr8,22566400,22579200
1411,chr8,22579200,22592000
1412,chr8,22592000,22604800
1413,chr8,22604800,22617600
1414,chr8,22617600,22630400
1415,chr8,22630400,22643200
1416,chr8,22643200,22656000
1417,chr8,22656000,22668800
1418,chr8,22668800,22681600
1419,chr8,22681600,22694400
1420,chr8,22694400,22707200
1421,chr8,22707200,22720000
1422,chr8,22720000,22732800
1423,chr8,22732800,22745600
1424,chr8,22745600,22758400
1425,chr8,22758400,22771200
1426,chr8,22771200,22784000
1427,chr8,22784000,22796800
1428,chr8,22796800,22809600
1429,chr8,22809600,22822400
1430,chr8,22822400,22835200
1431,chr8,22835200,22848000
1432,chr8,22848000,22860800
1433,chr8,22860800,22873600
1434,chr8,22873600,22886400
1435,chr8,22886400,22899200
1436,chr8,22899200,22912000
1437,chr8,22912000,22924800
1438,chr8,22924800,22937600
1439,chr8,22937600,22950400
1440,chr8,22950400,22963200
1441,chr8,22963200,22976000
1442,chr8,22976000,22988800
1443,chr8,22988800,23001600
1444,chr8,23001600,23014400
1445,chr8,23014400,23027200
1446,chr8,23027200,23040000
1447,chr8,23040000,23052800
1448,chr8,23052800,23065600
1449,chr8,23065600,23078400
1450,chr8,23078400,23091200
1451,chr8,23091200,23104000
1452,chr8,23104000,23116800
1453,chr8,23116800,23129600
1454,chr8,23129600,23142400
1455,chr8,23142400,23155200
1456,chr8,23155200,23168000
1457,chr8,23168000,23180800
1458,chr8,23180800,23193600
1459,chr8,23193600,23206400
1460,chr8,23206400,23219200
1461,chr8,23219200,23232000
1462,chr8,23232000,23244800
1463,chr8,23244800,23257600
1464,chr8,23257600,23270400
1465,chr8,23270400,23283200
1466,chr8,23283200,23296000
1467,chr8,23296000,23308800
1468,chr8,23308800,23321600
1469,chr8,23321600,23334400
1470,chr8,23334400,23347200
1471,chr8,23347200,23360000
1472,chr8,23360000,23372800
1473,chr8,23372800,23385600
1474,chr8,23385600,23398400
1475,chr8,23398400,23411200
1476,chr8,23411200,23424000
1477,chr8,23424000,23436800
1478,chr8,23436800,23449600
1479,chr8,23449600,23462400
1480,chr8,23462400,23475200
1481,chr8,23475200,23488000
1482,chr8,23488000,23500800
1483,chr8,23500800,23513600
1484,chr8,23513600,23526400
1485,chr8,23526400,23539200
1486,chr8,23539200,23552000
1487,chr8,23552000,23564800
1488,chr8,23564800,23577600
1489,chr8,23577600,23590400
1490,chr8,23590400,23603200
1491,chr8,23603200,23616000
1492,chr8,23616000,23628800
1493,chr8,23628800,23641600
1494,chr8,23654400,23667200
1495,chr8,23667200,23680000
1496,chr8,23680000,23692800
1497,chr8,23692800,23705600
1498,chr8,23705600,23718400
1499,chr8,23718400,23731200
1500,chr8,23731200,23744000
1501,chr8,23744000,23756800
1502,chr8,23756800,23769600
1503,chr8,23769600,23782400
1504,chr8,23782400,23795200
1505,chr8,23795200,23808000
1506,chr8,23808000,23820800
1507,chr8,23820800,23833600
1508,chr8,23833600,23846400
1509,chr8,23846400,23859200
1510,chr8,23859200,23872000
1511,chr8,23872000,23884800
1512,chr8,23884800,23897600
1513,chr8,23897600,23910400
1514,chr8,23910400,23923200
1515,chr8,23923200,23936000
1516,chr8,23936000,23948800
1517,chr8,23948800,23961600
1518,chr8,23961600,23974400
1519,chr8,23974400,23987200
1520,chr8,23987200,24000000
1521,chr8,24000000,24012800
1522,chr8,24012800,24025600
1523,chr8,24025600,24038400
1524,chr8,24038400,24051200
1525,chr8,24051200,24064000
1526,chr8,24064000,24076800
1527,chr8,24076800,24089600
1528,chr8,24089600,24102400
1529,chr8,24102400,24115200
1530,chr8,24115200,24128000
1531,chr8,24128000,24140800
1532,chr8,24140800,24153600
1533,chr8,24153600,24166400
1534,chr8,24166400,24179200
1535,chr8,24179200,24192000
1536,chr8,24192000,24204800
1537,chr8,24204800,24217600
1538,chr8,24217600,24230400
1539,chr8,24230400,24243200
1540,chr8,24243200,24256000
1541,chr8,24268800,24281600
1542,chr8,24281600,24294400
1543,chr8,24294400,24307200
1544,chr8,24307200,24320000
1545,chr8,24320000,24332800
1546,chr8,24332800,24345600
1547,chr8,24345600,24358400
1548,chr8,24358400,24371200
1549,chr8,24371200,24384000
1550,chr8,24384000,24396800
1551,chr8,24409600,24422400
1552,chr8,24422400,24435200
1553,chr8,24435200,24448000
1554,chr8,24448000,24460800
1555,chr8,24473600,24486400
1556,chr8,24486400,24499200
1557,chr8,24499200,24512000
1558,chr8,24512000,24524800
1559,chr8,24524800,24537600
1560,chr8,24537600,24550400
1561,chr8,24576000,24588800
1562,chr8,24588800,24601600
1563,chr8,24601600,24614400
1564,chr8,24614400,24627200
1565,chr8,24627200,24640000
1566,chr8,24640000,24652800
1567,chr8,24652800,24665600
1568,chr8,24665600,24678400
1569,chr8,24678400,24691200
1570,chr8,24691200,24704000
1571,chr8,24704000,24716800
1572,chr8,24716800,24729600
1573,chr8,24729600,24742400
1574,chr8,24742400,24755200
1575,chr8,24755200,24768000
1576,chr8,24768000,24780800
1577,chr8,24780800,24793600
1578,chr8,24793600,24806400
1579,chr8,24806400,24819200
1580,chr8,24819200,24832000
1581,chr8,24844800,24857600
1582,chr8,24857600,24870400
1583,chr8,24870400,24883200
1584,chr8,24883200,24896000
1585,chr8,24896000,24908800
1586,chr8,24908800,24921600
1587,chr8,24921600,24934400
1588,chr8,24934400,24947200
1589,chr8,24947200,24960000
1590,chr8,24960000,24972800
1591,chr8,24972800,24985600
1592,chr8,24985600,24998400
1593,chr8,24998400,25011200
1594,chr8,25011200,25024000
1595,chr8,25024000,25036800
1596,chr8,25036800,25049600
1597,chr8,25049600,25062400
1598,chr8,25062400,25075200
1599,chr8,25075200,25088000
1600,chr8,25088000,25100800
1601,chr8,25100800,25113600
1602,chr8,25139200,25152000
1603,chr8,25152000,25164800
1604,chr8,25164800,25177600
1605,chr8,25177600,25190400
1606,chr8,25190400,25203200
1607,chr8,25216000,25228800
1608,chr8,25228800,25241600
1609,chr8,25241600,25254400
1610,chr8,25254400,25267200
1611,chr8,25267200,25280000
1612,chr8,25280000,25292800
1613,chr8,25292800,25305600
1614,chr8,25305600,25318400
1615,chr8,25318400,25331200
1616,chr8,25331200,25344000
1617,chr8,25344000,25356800
1618,chr8,25356800,25369600
1619,chr8,25369600,25382400
1620,chr8,25382400,25395200
1621,chr8,25395200,25408000
1622,chr8,25408000,25420800
1623,chr8,25420800,25433600
1624,chr8,25433600,25446400
1625,chr8,25446400,25459200
1626,chr8,25459200,25472000
1627,chr8,25472000,25484800
1628,chr8,25484800,25497600
1629,chr8,25497600,25510400
1630,chr8,25510400,25523200
1631,chr8,25523200,25536000
1632,chr8,25536000,25548800
1633,chr8,25548800,25561600
1634,chr8,25561600,25574400
1635,chr8,25574400,25587200
1636,chr8,25587200,25600000
1637,chr8,25600000,25612800
1638,chr8,25612800,25625600
1639,chr8,25625600,25638400
1640,chr8,25638400,25651200
1641,chr8,25664000,25676800
1642,chr8,25676800,25689600
1643,chr8,25689600,25702400
1644,chr8,25702400,25715200
1645,chr8,25715200,25728000
1646,chr8,25740800,25753600
1647,chr8,25753600,25766400
1648,chr8,25766400,25779200
1649,chr8,25779200,25792000
1650,chr8,25792000,25804800
1651,chr8,25804800,25817600
1652,chr8,25817600,25830400
1653,chr8,25830400,25843200
1654,chr8,25843200,25856000
1655,chr8,25856000,25868800
1656,chr8,25868800,25881600
1657,chr8,25881600,25894400
1658,chr8,25894400,25907200
1659,chr8,25907200,25920000
1660,chr8,25920000,25932800
1661,chr8,25958400,25971200
1662,chr8,25971200,25984000
1663,chr8,25984000,25996800
1664,chr8,25996800,26009600
1665,chr8,26009600,26022400
1666,chr8,26022400,26035200
1667,chr8,26035200,26048000
1668,chr8,26060800,26073600
1669,chr8,26073600,26086400
1670,chr8,26086400,26099200
1671,chr8,26099200,26112000
1672,chr8,26112000,26124800
1673,chr8,26124800,26137600
1674,chr8,26137600,26150400
1675,chr8,26150400,26163200
1676,chr8,26163200,26176000
1677,chr8,26176000,26188800
1678,chr8,26188800,26201600
1679,chr8,26201600,26214400
1680,chr8,26214400,26227200
1681,chr8,26227200,26240000
1682,chr8,26240000,26252800
1683,chr8,26252800,26265600
1684,chr8,26265600,26278400
1685,chr8,26278400,26291200
1686,chr8,26291200,26304000
1687,chr8,26304000,26316800
1688,chr8,26316800,26329600
1689,chr8,26329600,26342400
